Transaction_ID,Description,Amount,Category,Payment_Method,City,datetime,clean_desc,llm_category,anomaly,anomaly_label
TXN_00570,SPOTIFY SUB 7496,3334.4,Subscriptions,Wallet,Delhi,09-09-2024 18:25,spotify sub ,Subscriptions,FALSE,Normal
TXN_00571,H&M STORE 45 1229,4888.42,Shopping,UPI,Bangalore,15-10-2024 13:19,hm store  ,Shopping,FALSE,Normal
TXN_00572,BANK FEE 2019,4267.58,Financial,Net Banking,Kolkata,11-12-2024 08:10,bank fee ,Financial,FALSE,Normal
TXN_00573,INSURANCE PREMIUM 9594,3148.57,Financial,Wallet,Chennai,01-06-2024 09:54,insurance premium ,Bills,FALSE,Normal
TXN_00574,WATER DEPT,1035.37,Utilities,Credit Card,Kolkata,03-10-2024 16:02,water dept,Bills,FALSE,Normal
TXN_00575,HOTSTAR SUB 6736,1147.61,Entertainment,Debit Card,Bangalore,05-05-2024 12:07,hotstar sub ,Subscriptions,FALSE,Normal
TXN_00576,PETROL PUMP 12 7465,722.68,Transportation,Credit Card,Chennai,13-11-2024 17:36,petrol pump  ,Transport,FALSE,Normal
TXN_00577,DECATHLON SPORTS 6777,235.97,Personal Care,Net Banking,Jaipur,09-08-2024 08:35,decathlon sports ,Shopping,FALSE,Normal
TXN_00578,SPOTIFY SUB 1360,2572.12,Subscriptions,Wallet,Delhi,11-08-2024 11:36,spotify sub ,Subscriptions,FALSE,Normal
TXN_00579,UBER TRIP 7698,150.52,Transportation,Wallet,Lucknow,17-11-2024 19:38,uber trip ,Transport,FALSE,Normal
TXN_00580,MUTUAL FUND,557.42,Financial,Net Banking,Mumbai,24-02-2024 08:50,mutual fund,Financial,FALSE,Normal
TXN_00581,INTERNET PROVIDER,1824.09,Utilities,Credit Card,Mumbai,03-05-2024 22:14,internet provider,Bills,FALSE,Normal
TXN_00582,UNIQLO STORE 5841,1334.48,Personal Care,Debit Card,Pune,10-06-2024 08:58,uniqlo store ,Shopping,FALSE,Normal
TXN_00583,UBER TRIP 5173,550.15,Transportation,Credit Card,Bangalore,16-04-2024 08:26,uber trip ,Transport,FALSE,Normal
TXN_00584,ICLOUD BACKUP 9349,1685.59,Subscriptions,Debit Card,Jaipur,23-02-2024 18:58,icloud backup ,Subscriptions,FALSE,Normal
TXN_00585,INSURANCE PREMIUM 9603,3542.48,Financial,Unknown,Lucknow,10-07-2024 15:48,insurance premium ,Bills,FALSE,Normal
TXN_00586,TUITION FEES XYZ463,35027.94,Education,UPI,Jaipur,17-03-2024 13:27,tuition fees xyz,Education,FALSE,Normal
TXN_00587,ICLOUD BACKUP 7387,1328.12,Subscriptions,UPI,Lucknow,27-06-2024 09:01,icloud backup ,Subscriptions,FALSE,Normal
TXN_00588,ADOBE CLOUD 4486,395.62,Subscriptions,Credit Card,Mumbai,05-07-2024 22:27,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00589,UDEMY COURSE 9942,5633.73,Education,Debit Card,Pune,09-11-2024 08:51,udemy course ,Education,FALSE,Normal
TXN_00590,GYM MEMBERSHIP,271.77,Healthcare,Wallet,Ahmedabad,06-04-2024 16:00,gym membership,Subscriptions,FALSE,Normal
TXN_00591,MEDPLUS CHEMIST,2718.09,Healthcare,Unknown,Kolkata,23-04-2024 19:30,medplus chemist,Healthcare,FALSE,Normal
TXN_00592,COURSERA FEE 9490,7404.56,Education,Net Banking,Pune,27-09-2024 19:00,coursera fee ,Education,FALSE,Normal
TXN_00593,LAKME SALON 6417,1021.37,Personal Care,Debit Card,Chennai,22-05-2024 17:32,lakme salon ,Shopping,FALSE,Normal
TXN_00594,PRIME VIDEO 8691,264.7,Entertainment,UPI,Delhi,07-04-2024 09:02,prime video ,Subscriptions,FALSE,Normal
TXN_00595,KFC #123 3762,466.49,Food & Beverage,Debit Card,Delhi,24-03-2024 15:32,kfc  ,Food & Beverage,FALSE,Normal
TXN_00596,SALON CUTS,797.43,Personal Care,Debit Card,Bangalore,30-04-2024 20:53,salon cuts,Shopping,FALSE,Normal
TXN_00597,ONLINE COURSE 3155,9664.96,Education,Net Banking,Jaipur,18-10-2024 09:21,online course ,Education,FALSE,Normal
TXN_00598,SWIGGY DELIVERY,292.11,Food & Beverage,Debit Card,Delhi,09-12-2024 15:05,swiggy delivery,Food & Beverage,FALSE,Normal
TXN_00599,H&M STORE 45 2664,3959.32,Shopping,Credit Card,Delhi,25-04-2024 15:59,hm store  ,Shopping,FALSE,Normal
TXN_00600,ONLINE COURSE 1989 XYZ683,9789.55,Education,Debit Card,Chennai,23-11-2024 22:04,online course  xyz,Education,FALSE,Normal
TXN_00601,PRIME VIDEO 2918,634.39,Entertainment,UPI,Mumbai,06-01-2024 16:21,prime video ,Subscriptions,FALSE,Normal
TXN_00602,ICLOUD BACKUP 3310,262.99,Subscriptions,Credit Card,Chennai,15-10-2024 23:17,icloud backup ,Subscriptions,FALSE,Normal
TXN_00603,BANK FEE 3036,42587.38,Financial,Debit Card,Ahmedabad,23-09-2024 19:57,bank fee ,Financial,TRUE,Anomalous
TXN_00604,SPOTIFY SUB 6232,482.64,Subscriptions,Wallet,Jaipur,19-06-2024 15:39,spotify sub ,Subscriptions,FALSE,Normal
TXN_00605,BANK FEE,3906.61,Financial,UPI,Lucknow,08-12-2024 11:05,bank fee,Financial,FALSE,Normal
TXN_00606,NETFLIX SUBS 3231,950.15,Entertainment,UPI,Pune,18-11-2024 10:55,netflix subs ,Subscriptions,FALSE,Normal
TXN_00607,PRIME VIDEO 3004,259.63,Entertainment,UPI,Jaipur,04-03-2024 23:50,prime video ,Subscriptions,FALSE,Normal
TXN_00608,AIRTEL POSTPAID,1895.95,Utilities,Wallet,Jaipur,07-02-2024 22:23,airtel postpaid,Bills,FALSE,Normal
TXN_00609,STARBKS 2206,211.07,Food & Beverage,UPI,Ahmedabad,08-05-2024 19:46,starbks ,Food & Beverage,FALSE,Normal
TXN_00610,RELIANCE MKT 8101,3261.95,Shopping,Credit Card,Lucknow,19-02-2024 23:46,reliance mkt ,Shopping,FALSE,Normal
TXN_00611,ICLOUD BACKUP 1158,400.88,Subscriptions,Credit Card,Lucknow,27-10-2024 09:43,icloud backup ,Subscriptions,FALSE,Normal
TXN_00612,MYNTRA APP,4106.87,Shopping,UPI,Jaipur,10-03-2024 19:08,myntra app,Shopping,FALSE,Normal
TXN_00613,SPA TREATMENT 1235,299.67,Personal Care,Credit Card,Kolkata,26-08-2024 16:49,spa treatment ,Healthcare,FALSE,Normal
TXN_00614,BOOK STORE 23 4498,1089.16,Education,UPI,Kolkata,13-05-2024 08:39,book store  ,Shopping,FALSE,Normal
TXN_00615,MYNTRA APP 4752,1056.08,Shopping,Credit Card,Kolkata,15-12-2024 11:31,myntra app ,Shopping,FALSE,Normal
TXN_00616,AUDIBLE AUDIO 1600,466.85,Subscriptions,Debit Card,Jaipur,06-12-2024 08:14,audible audio ,Subscriptions,FALSE,Normal
TXN_00617,AJIO FASHION 5886,2475.94,Shopping,Debit Card,Mumbai,29-12-2024 18:11,ajio fashion ,Shopping,FALSE,Normal
TXN_00618,TUITION FEES 6003,3406.01,Education,Wallet,Kolkata,25-05-2024 10:21,tuition fees ,Education,FALSE,Normal
TXN_00619,UDEMY COURSE 1422,3548.42,Education,UPI,Mumbai,18-11-2024 12:02,udemy course ,Education,FALSE,Normal
TXN_00620,DECATHLON SPORTS 9505,1150.92,Personal Care,Wallet,Hyderabad,23-06-2024 19:51,decathlon sports ,Shopping,FALSE,Normal
TXN_00621,AUDIBLE AUDIO 1150,197.08,Subscriptions,Net Banking,Mumbai,21-11-2024 21:16,audible audio ,Subscriptions,FALSE,Normal
TXN_00622,DECATHLON SPORTS 2254,658.93,Personal Care,Net Banking,Mumbai,31-07-2024 12:22,decathlon sports ,Shopping,FALSE,Normal
TXN_00623,COURSERA FEE 9362,8373.26,Education,Wallet,Bangalore,27-11-2024 12:25,coursera fee ,Education,FALSE,Normal
TXN_00624,KFC #123 5772,419.81,Food & Beverage,Wallet,Pune,19-02-2024 16:54,kfc  ,Food & Beverage,FALSE,Normal
TXN_00625,NYKAA BEAUTY 2861,1614.88,Shopping,Wallet,Delhi,09-09-2024 08:28,nykaa beauty ,Shopping,FALSE,Normal
TXN_00626,METRO CARD REF 5095,3099.17,Transportation,Net Banking,Mumbai,23-05-2024 20:05,metro card ref ,Transport,FALSE,Normal
TXN_00627,Unknown Transaction,416.19,Transportation,UPI,Jaipur,21-04-2024 12:06,unknown transaction,Financial,FALSE,Normal
TXN_00628,ICLOUD BACKUP XYZ464,102.62,Subscriptions,Wallet,Kolkata,22-07-2024 17:17,icloud backup xyz,Subscriptions,FALSE,Normal
TXN_00629,FLIPKRT.COM 3815,1145.89,Shopping,Net Banking,Ahmedabad,25-10-2024 23:34,flipkrtcom ,Shopping,FALSE,Normal
TXN_00630,NETMEDS APP,2836.95,Healthcare,Net Banking,Jaipur,05-10-2024 15:27,netmeds app,Healthcare,FALSE,Normal
TXN_00631,AMZ MKTP 3413,4132.38,Shopping,Credit Card,Ahmedabad,14-01-2024 13:24,amz mktp ,Shopping,FALSE,Normal
TXN_00632,NETMEDS APP 6599,297.48,Healthcare,Debit Card,Lucknow,09-10-2024 21:12,netmeds app ,Healthcare,FALSE,Normal
TXN_00633,ZOMATO APP,250.88,Food & Beverage,Net Banking,Jaipur,08-03-2024 08:40,zomato app,Food & Beverage,FALSE,Normal
TXN_00634,NETFLIX SUBS,987.8,Entertainment,Wallet,Bangalore,03-05-2024 23:17,netflix subs,Subscriptions,FALSE,Normal
TXN_00635,DOMINOS PZ,166.67,Food & Beverage,Debit Card,Mumbai,09-05-2024 07:41,dominos pz,Food & Beverage,FALSE,Normal
TXN_00636,AUDIBLE AUDIO 5596,2811.79,Subscriptions,Net Banking,Pune,13-06-2024 08:15,audible audio ,Subscriptions,FALSE,Normal
TXN_00637,PRIME VIDEO 4934,301.25,Entertainment,Wallet,Hyderabad,25-04-2024 09:03,prime video ,Subscriptions,FALSE,Normal
TXN_00638,METRO CARD REF 9448,200.38,Uncategorized,UPI,Mumbai,04-03-2024 15:26,metro card ref ,Transport,FALSE,Normal
TXN_00639,BANK FEE 4679,1495.17,Financial,Wallet,Delhi,11-10-2024 20:48,bank fee ,Financial,FALSE,Normal
TXN_00640,AUDIBLE AUDIO 9311,60.58,Subscriptions,Credit Card,Kolkata,15-09-2024 20:46,audible audio ,Subscriptions,FALSE,Normal
TXN_00641,BOOKMYSHOW,1464.23,Entertainment,UPI,Ahmedabad,10-06-2024 08:42,bookmyshow,Entertainment,FALSE,Normal
TXN_00642,DR SHARMA CLINIC,2778.05,Healthcare,Credit Card,Pune,15-06-2024 09:17,dr sharma clinic,Healthcare,FALSE,Normal
TXN_00643,COURSERA FEE,24621.45,Education,Unknown,Ahmedabad,26-05-2024 12:27,coursera fee,Education,FALSE,Normal
TXN_00644,AUDIBLE AUDIO 1760,4192.4,Subscriptions,Debit Card,Bangalore,31-01-2024 11:18,audible audio ,Subscriptions,FALSE,Normal
TXN_00645,ELECTRICITY BOARD,797.46,Utilities,UPI,Ahmedabad,25-05-2024 12:23,electricity board,Bills,FALSE,Normal
TXN_00646,SUBWAY MRT STN,444.02,Food & Beverage,Credit Card,Jaipur,10-12-2024 07:03,subway mrt stn,Food & Beverage,FALSE,Normal
TXN_00647,NETFLIX SUBS 8250,743.38,Entertainment,Net Banking,Chennai,05-03-2024 20:44,netflix subs ,Subscriptions,FALSE,Normal
TXN_00648,INVESTMENT APP 3169,4786.44,Financial,Unknown,Mumbai,12-08-2024 08:08,investment app ,Financial,FALSE,Normal
TXN_00649,MUTUAL FUND,4877.19,Financial,Credit Card,Mumbai,16-05-2024 11:36,mutual fund,Financial,FALSE,Normal
TXN_00650,AUDIBLE AUDIO 4454,388.83,Subscriptions,Credit Card,Ahmedabad,15-12-2024 07:43,audible audio ,Subscriptions,FALSE,Normal
TXN_00651,MUTUAL FUND 5032,2765.86,Financial,UPI,Lucknow,06-12-2024 21:18,mutual fund ,Financial,FALSE,Normal
TXN_00652,UNIQLO STORE 1739,1345.06,Personal Care,Wallet,Kolkata,04-10-2024 16:48,uniqlo store ,Shopping,FALSE,Normal
TXN_00653,INSURANCE PREMIUM,108.33,Financial,Credit Card,Ahmedabad,16-10-2024 14:15,insurance premium,Bills,FALSE,Normal
TXN_00654,MYNTRA APP XYZ791,2254.87,Shopping,Wallet,Bangalore,19-08-2024 18:39,myntra app xyz,Shopping,FALSE,Normal
TXN_00655,ADOBE CLOUD,142.15,Subscriptions,Wallet,Pune,21-06-2024 17:41,adobe cloud,Subscriptions,FALSE,Normal
TXN_00656,ICLOUD BACKUP 7311,137.46,Subscriptions,Net Banking,Kolkata,10-06-2024 07:47,icloud backup ,Subscriptions,FALSE,Normal
TXN_00657,INSURANCE PREMIUM 3131,499.67,Financial,Net Banking,Mumbai,02-02-2024 21:58,insurance premium ,Bills,FALSE,Normal
TXN_00658,MUTUAL FUND 8096,942.16,Financial,Net Banking,Bangalore,04-05-2024 14:57,mutual fund ,Financial,FALSE,Normal
TXN_00659,JIO RECHARGE 4650,804.48,Utilities,Wallet,Bangalore,19-06-2024 08:40,jio recharge ,Bills,FALSE,Normal
TXN_00660,LAKME SALON 1524,1243.12,Personal Care,UPI,Hyderabad,24-02-2024 20:20,lakme salon ,Shopping,FALSE,Normal
TXN_00661,Unknown Transaction,4242.17,Education,UPI,Ahmedabad,06-01-2024 18:14,unknown transaction,Financial,FALSE,Normal
TXN_00662,BANK FEE 8818,4176.61,Financial,Unknown,Pune,05-05-2024 10:20,bank fee ,Financial,FALSE,Normal
TXN_00663,INVESTMENT APP 9426,1525.91,Financial,Debit Card,Mumbai,09-08-2024 17:58,investment app ,Financial,FALSE,Normal
TXN_00664,SKILL SHARE 8357,8876.73,Education,Credit Card,Chennai,07-04-2024 13:42,skill share ,Education,FALSE,Normal
TXN_00665,FLIPKRT.COM 7997 XYZ157,3578.68,Shopping,Net Banking,Pune,15-12-2024 11:51,flipkrtcom  xyz,Shopping,FALSE,Normal
TXN_00666,DECATHLON SPORTS 1730,1883.18,Personal Care,UPI,Kolkata,26-07-2024 21:58,decathlon sports ,Shopping,FALSE,Normal
TXN_00667,COURSERA FEE 8012,5679.93,Education,Net Banking,Chennai,20-04-2024 12:28,coursera fee ,Education,FALSE,Normal
TXN_00668,AUTO RICKSHAW 4229,7954.54,Transportation,Net Banking,Bangalore,19-03-2024 08:25,auto rickshaw ,Transport,TRUE,Anomalous
TXN_00669,ADOBE CLOUD 1731,192.76,Subscriptions,Credit Card,Lucknow,06-09-2024 07:07,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00670,YOUTUBE PREMIUM,1103.81,Entertainment,UPI,Pune,06-01-2024 08:03,youtube premium,Subscriptions,FALSE,Normal
TXN_00671,SKILL SHARE 1774,6671.86,Uncategorized,Net Banking,Hyderabad,15-04-2024 20:19,skill share ,Education,FALSE,Normal
TXN_00672,BANK FEE,3113.93,Financial,Credit Card,Hyderabad,10-10-2024 16:05,bank fee,Financial,FALSE,Normal
TXN_00673,PETROL PUMP 12 4846,4468.37,Transportation,Net Banking,Mumbai,26-06-2024 15:08,petrol pump  ,Transport,FALSE,Normal
TXN_00674,METRO CARD REF 7523,300.02,Uncategorized,UPI,Delhi,27-09-2024 22:51,metro card ref ,Transport,FALSE,Normal
TXN_00675,DECATHLON SPORTS,1737.76,Personal Care,Net Banking,Jaipur,07-05-2024 22:20,decathlon sports,Shopping,FALSE,Normal
TXN_00676,AUDIBLE AUDIO 8121,199.13,Subscriptions,Debit Card,Delhi,08-02-2024 15:57,audible audio ,Subscriptions,FALSE,Normal
TXN_00677,APOLLO PHARMACY,1556.88,Healthcare,Net Banking,Hyderabad,19-06-2024 15:07,apollo pharmacy,Healthcare,FALSE,Normal
TXN_00678,H&M STORE 45 3444,2338.74,Shopping,Wallet,Ahmedabad,29-03-2024 20:15,hm store  ,Shopping,FALSE,Normal
TXN_00679,Unknown Transaction,4890.35,Education,Credit Card,Jaipur,19-09-2024 12:15,unknown transaction,Financial,FALSE,Normal
TXN_00680,KFC #123 8835,247.49,Food & Beverage,Credit Card,Hyderabad,25-10-2024 23:43,kfc  ,Food & Beverage,FALSE,Normal
TXN_00681,INVESTMENT APP,275.42,Financial,Wallet,Ahmedabad,17-12-2024 17:53,investment app,Financial,FALSE,Normal
TXN_00682,JIO RECHARGE 8467,1375.69,Utilities,UPI,Kolkata,15-07-2024 19:37,jio recharge ,Bills,FALSE,Normal
TXN_00683,ONLINE COURSE 6054,6475.71,Education,Net Banking,Lucknow,18-08-2024 13:16,online course ,Education,FALSE,Normal
TXN_00684,SUBWAY MRT STN,369.83,Food & Beverage,Credit Card,Ahmedabad,21-07-2024 08:43,subway mrt stn,Food & Beverage,FALSE,Normal
TXN_00685,SWIGGY DELIVERY 5938,189.62,Food & Beverage,Debit Card,Delhi,05-04-2024 20:02,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00686,AUDIBLE AUDIO 9891 XYZ725,313.39,Subscriptions,Debit Card,Ahmedabad,02-11-2024 17:39,audible audio  xyz,Subscriptions,FALSE,Normal
TXN_00687,JIO RECHARGE,1551,Utilities,Debit Card,Kolkata,28-02-2024 09:54,jio recharge,Bills,FALSE,Normal
TXN_00688,HOTSTAR SUB 8285,109.56,Entertainment,Debit Card,Chennai,04-12-2024 09:02,hotstar sub ,Subscriptions,FALSE,Normal
TXN_00689,SKILL SHARE 3448,2950.86,Education,Debit Card,Lucknow,17-01-2024 19:09,skill share ,Education,FALSE,Normal
TXN_00690,MUTUAL FUND 4374,17330.67,Financial,Debit Card,Jaipur,23-08-2024 13:01,mutual fund ,Financial,FALSE,Normal
TXN_00691,WATER DEPT 5561,1115.81,Utilities,Debit Card,Mumbai,03-12-2024 09:54,water dept ,Bills,FALSE,Normal
TXN_00692,DOMINOS PZ,406.41,Food & Beverage,Wallet,Chennai,29-06-2024 08:51,dominos pz,Food & Beverage,FALSE,Normal
TXN_00693,WATER DEPT 3081,1624.58,Utilities,Unknown,Kolkata,18-01-2024 20:30,water dept ,Bills,FALSE,Normal
TXN_00694,INSURANCE PREMIUM 9152,8.53,Financial,Debit Card,Lucknow,27-12-2024 13:55,insurance premium ,Bills,FALSE,Normal
TXN_00695,BOOKMYSHOW,1133.99,Entertainment,Debit Card,Jaipur,04-11-2024 16:00,bookmyshow,Entertainment,FALSE,Normal
TXN_00696,MEDPLUS CHEMIST 3220,932.84,Healthcare,Credit Card,Mumbai,28-03-2024 09:33,medplus chemist ,Healthcare,FALSE,Normal
TXN_00697,JIO RECHARGE 2372,1128.66,Utilities,Debit Card,Kolkata,12-09-2024 07:58,jio recharge ,Bills,FALSE,Normal
TXN_00698,NYKAA BEAUTY 2022,4699.17,Shopping,Net Banking,Delhi,02-01-2024 14:40,nykaa beauty ,Shopping,FALSE,Normal
TXN_00699,JIO RECHARGE 2411,1102.13,Utilities,Debit Card,Pune,02-12-2024 13:21,jio recharge ,Bills,FALSE,Normal
TXN_00700,SPA TREATMENT 1188,301.31,Personal Care,Wallet,Lucknow,05-03-2024 10:12,spa treatment ,Healthcare,FALSE,Normal
TXN_00701,UBER TRIP 1159,796.57,Transportation,Debit Card,Chennai,03-03-2024 23:17,uber trip ,Transport,FALSE,Normal
TXN_00702,SKILL SHARE,8439.89,Education,Net Banking,Mumbai,29-08-2024 07:03,skill share,Education,FALSE,Normal
TXN_00703,NETMEDS APP 9329,1272.53,Healthcare,UPI,Chennai,29-12-2024 07:44,netmeds app ,Healthcare,FALSE,Normal
TXN_00704,INSURANCE PREMIUM 5172,2889.88,Financial,Wallet,Mumbai,29-11-2024 07:16,insurance premium ,Bills,FALSE,Normal
TXN_00705,INVESTMENT APP 6286,3885.09,Financial,Credit Card,Ahmedabad,15-10-2024 16:48,investment app ,Financial,FALSE,Normal
TXN_00706,HOTSTAR SUB 5493,1057.59,Entertainment,Wallet,Mumbai,11-03-2024 13:36,hotstar sub ,Subscriptions,FALSE,Normal
TXN_00707,NETFLIX SUBS 4150,1097.17,Entertainment,Credit Card,Jaipur,30-11-2024 11:54,netflix subs ,Subscriptions,FALSE,Normal
TXN_00708,UBER TRIP 9878,729.59,Transportation,Wallet,Ahmedabad,29-05-2024 09:13,uber trip ,Transport,FALSE,Normal
TXN_00709,WATER DEPT 4567,862.33,Utilities,Credit Card,Mumbai,18-03-2024 18:49,water dept ,Bills,FALSE,Normal
TXN_00710,INVESTMENT APP 4001,2512.94,Financial,Wallet,Pune,08-08-2024 20:46,investment app ,Financial,FALSE,Normal
TXN_00711,SKILL SHARE 7654,2546.91,Education,Credit Card,Chennai,05-07-2024 20:18,skill share ,Education,FALSE,Normal
TXN_00712,AIRTEL POSTPAID 5114,1358.41,Utilities,Debit Card,Chennai,15-11-2024 13:41,airtel postpaid ,Bills,FALSE,Normal
TXN_00713,PETROL PUMP 12,5945.14,Transportation,Credit Card,Chennai,20-03-2024 19:35,petrol pump ,Transport,TRUE,Anomalous
TXN_00714,ICLOUD BACKUP,214.55,Subscriptions,Wallet,Mumbai,30-06-2024 14:16,icloud backup,Subscriptions,FALSE,Normal
TXN_00715,SALON CUTS 1488,1776.91,Personal Care,Credit Card,Bangalore,20-10-2024 15:52,salon cuts ,Shopping,FALSE,Normal
TXN_00716,AMZ MKTP XYZ667,1697.86,Shopping,Debit Card,Ahmedabad,23-03-2024 15:43,amz mktp xyz,Shopping,FALSE,Normal
TXN_00717,INTERNET PROVIDER 7652,649.09,Utilities,Debit Card,Lucknow,06-03-2024 11:26,internet provider ,Bills,FALSE,Normal
TXN_00718,UDEMY COURSE 1881,5275.39,Uncategorized,Debit Card,Bangalore,26-12-2024 07:05,udemy course ,Education,FALSE,Normal
TXN_00719,SPA TREATMENT 8651,1830.42,Personal Care,Wallet,Pune,29-11-2024 13:59,spa treatment ,Healthcare,FALSE,Normal
TXN_00720,AUTO RICKSHAW 1022,189.53,Transportation,Net Banking,Hyderabad,06-03-2024 21:11,auto rickshaw ,Transport,FALSE,Normal
TXN_00721,BOOKMYSHOW,253.26,Entertainment,Debit Card,Delhi,24-02-2024 18:42,bookmyshow,Entertainment,FALSE,Normal
TXN_00722,YOUTUBE PREMIUM 6325,353.83,Entertainment,Unknown,Pune,19-04-2024 21:15,youtube premium ,Subscriptions,FALSE,Normal
TXN_00723,NETMEDS APP,2318.38,Healthcare,UPI,Chennai,13-11-2024 11:06,netmeds app,Healthcare,FALSE,Normal
TXN_00724,UNIQLO STORE,18356.04,Personal Care,UPI,Chennai,18-04-2024 20:41,uniqlo store,Shopping,FALSE,Normal
TXN_00725,RAPIDO BIKE,189.25,Transportation,Credit Card,Lucknow,17-11-2024 13:55,rapido bike,Transport,FALSE,Normal
TXN_00726,RELIANCE MKT 6096,503.13,Shopping,Wallet,Jaipur,21-12-2024 12:31,reliance mkt ,Shopping,FALSE,Normal
TXN_00727,APOLLO PHARMACY 7822,1640.64,Healthcare,Net Banking,Pune,14-02-2024 17:43,apollo pharmacy ,Healthcare,FALSE,Normal
TXN_00728,ZOMATO APP,499.01,Food & Beverage,Debit Card,Chennai,24-02-2024 15:02,zomato app,Food & Beverage,FALSE,Normal
TXN_00729,BOOKMYSHOW,764.78,Entertainment,UPI,Lucknow,03-03-2024 19:07,bookmyshow,Entertainment,FALSE,Normal
TXN_00730,AMZ MKTP 2591,4387.95,Shopping,Wallet,Pune,20-04-2024 11:00,amz mktp ,Shopping,FALSE,Normal
TXN_00731,ICLOUD BACKUP 1641 XYZ141,129.19,Subscriptions,Debit Card,Ahmedabad,03-12-2024 15:48,icloud backup  xyz,Subscriptions,FALSE,Normal
TXN_00732,ICLOUD BACKUP 8624,312.45,Subscriptions,Debit Card,Chennai,01-03-2024 10:15,icloud backup ,Subscriptions,FALSE,Normal
TXN_00733,BOOKMYSHOW,1372.07,Entertainment,Credit Card,Delhi,03-09-2024 20:57,bookmyshow,Entertainment,FALSE,Normal
TXN_00734,NETMEDS APP,595.51,Healthcare,UPI,Bangalore,13-05-2024 17:18,netmeds app,Healthcare,FALSE,Normal
TXN_00735,SUBWAY MRT STN,115.14,Food & Beverage,Debit Card,Jaipur,10-12-2024 18:18,subway mrt stn,Food & Beverage,FALSE,Normal
TXN_00736,GAMING ARCADE,1180.71,Entertainment,Debit Card,Hyderabad,31-03-2024 21:37,gaming arcade,Entertainment,FALSE,Normal
TXN_00737,APOLLO HOSP,1696.26,Healthcare,Net Banking,Kolkata,21-04-2024 22:57,apollo hosp,Healthcare,FALSE,Normal
TXN_00738,Unknown Transaction,996.36,Utilities,Credit Card,Ahmedabad,26-02-2024 08:23,unknown transaction,Financial,FALSE,Normal
TXN_00739,MEDPLUS CHEMIST 1822,729.27,Healthcare,Debit Card,Lucknow,08-07-2024 10:59,medplus chemist ,Healthcare,FALSE,Normal
TXN_00740,COURSERA FEE,4186.61,Education,Wallet,Ahmedabad,05-04-2024 11:04,coursera fee,Education,FALSE,Normal
TXN_00741,Unknown Transaction,2133.81,Healthcare,Credit Card,Chennai,05-04-2024 20:06,unknown transaction,Financial,FALSE,Normal
TXN_00742,FLIPKRT.COM 9026,3046.89,Shopping,Wallet,Kolkata,11-09-2024 21:56,flipkrtcom ,Shopping,FALSE,Normal
TXN_00743,NYKAA BEAUTY,3828.26,Shopping,Net Banking,Hyderabad,18-08-2024 21:29,nykaa beauty,Shopping,FALSE,Normal
TXN_00744,BSNL BILL 1797,842.46,Utilities,Debit Card,Delhi,18-11-2024 19:04,bsnl bill ,Bills,FALSE,Normal
TXN_00745,MUTUAL FUND 3925,3921.51,Financial,UPI,Kolkata,22-12-2024 07:36,mutual fund ,Financial,FALSE,Normal
TXN_00746,FLIPKRT.COM 8874,2636.62,Shopping,Net Banking,Chennai,16-08-2024 07:44,flipkrtcom ,Shopping,FALSE,Normal
TXN_00747,ONLINE COURSE 3136,619.52,Education,Debit Card,Bangalore,09-09-2024 19:59,online course ,Education,FALSE,Normal
TXN_00748,SWIGGY DELIVERY 3108,370.59,Food & Beverage,Net Banking,Mumbai,09-01-2024 10:03,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00749,INSURANCE PREMIUM 7752,2774.58,Financial,Unknown,Hyderabad,17-05-2024 18:45,insurance premium ,Bills,FALSE,Normal
TXN_00750,AJIO FASHION 3059,3508.24,Shopping,Net Banking,Lucknow,21-12-2024 08:48,ajio fashion ,Shopping,FALSE,Normal
TXN_00751,ZOMATO APP 8720,200.73,Food & Beverage,Debit Card,Chennai,01-04-2024 10:52,zomato app ,Food & Beverage,FALSE,Normal
TXN_00752,AUDIBLE AUDIO 4848,392.46,Subscriptions,Wallet,Ahmedabad,11-01-2024 22:47,audible audio ,Subscriptions,FALSE,Normal
TXN_00753,INSURANCE PREMIUM 6380,690.91,Financial,Credit Card,Kolkata,28-03-2024 09:26,insurance premium ,Bills,FALSE,Normal
TXN_00754,INTERNET PROVIDER 2497,1254.52,Utilities,Credit Card,Delhi,24-06-2024 15:24,internet provider ,Bills,FALSE,Normal
TXN_00755,INVESTMENT APP 5136,3623,Financial,Net Banking,Mumbai,29-11-2024 07:41,investment app ,Financial,FALSE,Normal
TXN_00756,ADOBE CLOUD 6902,703.78,Subscriptions,UPI,Kolkata,18-09-2024 12:24,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00757,UNIQLO STORE 6390,1579.95,Uncategorized,Unknown,Kolkata,20-01-2024 13:26,uniqlo store ,Shopping,FALSE,Normal
TXN_00758,UBER TRIP 7171,562.14,Transportation,Debit Card,Delhi,26-08-2024 10:13,uber trip ,Transport,FALSE,Normal
TXN_00759,PETROL PUMP 12 3176,32.19,Transportation,Credit Card,Kolkata,01-09-2024 16:02,petrol pump  ,Transport,FALSE,Normal
